name,url,description,found_by
iamfarzad/fbconuslting_01,https://github.com/iamfarzad/fbconuslting_01,Personal webiste consulting page,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
hirokidaichi/notion-markdown,https://github.com/hirokidaichi/notion-markdown,notion markdown,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
koumatsumoto/system-vocabulary-viewer,https://github.com/koumatsumoto/system-vocabulary-viewer,"System-Vocabulary-Viewer: A Next.js-based single-page application designed to help developers easily browse and reference essential system development vocabulary. Perfect for quick lookups and learning key terms in software engineering, architecture, and DevOps. Streamline your knowledge with a clean, intuitive interface!","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
timbuchinger/mcp-pinecone-notes,https://github.com/timbuchinger/mcp-pinecone-notes,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
rick516/OpenHandsDiscordAdapter,https://github.com/rick516/OpenHandsDiscordAdapter,"🙌Code Less, Make More **with Discord!!!**🙌","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
TimeWarpEngineering/timewarp-architecture,https://github.com/TimeWarpEngineering/timewarp-architecture,"A distributed application template for dotnet. Utilizing Blazor, Web API, gRPC, Tye, YARP etc.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
allegorywrite/genesis_drones,https://github.com/allegorywrite/genesis_drones,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ss49919201/ai-kata,https://github.com/ss49919201/ai-kata,AI エージェントを使ってコーディングする際に用いるテンプレート集,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
fuchsst/wcsaga_godot,https://github.com/fuchsst/wcsaga_godot,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
necobit/NesLikeSynth2,https://github.com/necobit/NesLikeSynth2,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
aaronsb/gong-js,https://github.com/aaronsb/gong-js,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
jintonic3561/clineda,https://github.com/jintonic3561/clineda,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
futafi/ColorMapChan,https://github.com/futafi/ColorMapChan,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
TSGCFO/VSdode,https://github.com/TSGCFO/VSdode,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Tomodo1773/nextjs-ai-chatbot,https://github.com/Tomodo1773/nextjs-ai-chatbot,"A multimodal AI chatbot leveraging Next.js 14 and Vercel AI SDK. It supports the latest models from OpenAI, Anthropic, Google, Groq, and Perplexity (such as GPT-4o, Claude 3.7, Gemini 2.5, etc.) and includes web search functionality. A complete solution with authentication, chat history saving, and a modern UI.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Guybrush3791/gen-jaita138-springboot-ai-1,https://github.com/Guybrush3791/gen-jaita138-springboot-ai-1,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
GNARC0TICS/GoatedVips,https://github.com/GNARC0TICS/GoatedVips,Real-time Wager Leaderboard and VIP platform for Goombas Affiliates on Goated.com,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
nestfixer/sol-project,https://github.com/nestfixer/sol-project,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ryomeblog/ai-card-battle-online,https://github.com/ryomeblog/ai-card-battle-online,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
movibe/logger,https://github.com/movibe/logger,"A flexible and type-safe logging system for JavaScript/TypeScript applications, built with Bun.","code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
cycle-five/cline-template,https://github.com/cycle-five/cline-template,Template for a code repository that leverages the cline extension for vscode as an AI code assist.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
koumatsumoto/iso24765-pdfium-extractor,https://github.com/koumatsumoto/iso24765-pdfium-extractor,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
HikaruEgashira/gas-clasp-mcp,https://github.com/HikaruEgashira/gas-clasp-mcp,Apps Script for Agents,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
hiroshi75/readthis,https://github.com/hiroshi75/readthis,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
javawizard/openrouter-balance,https://github.com/javawizard/openrouter-balance,Track your OpenRouter balance in your Visual Studio Code status bar,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
zentu-co/mcp-servers,https://github.com/zentu-co/mcp-servers,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
15athompson/code-tracking,https://github.com/15athompson/code-tracking,DevTrack Repository,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
jsonify/performance-review-tracker,https://github.com/jsonify/performance-review-tracker,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
The-Pocket/PocketFlow-Template-Python,https://github.com/The-Pocket/PocketFlow-Template-Python,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
JeseKi/BilibiliSummarier,https://github.com/JeseKi/BilibiliSummarier,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
UngLH/shopee-scripts,https://github.com/UngLH/shopee-scripts,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
yuto-moriizumi/game-picker,https://github.com/yuto-moriizumi/game-picker,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Geb-algebra/a-pile-of-useless-codes-built-up-by-ai-agent-and-an-incompetent-operator-geb-algebra,https://github.com/Geb-algebra/a-pile-of-useless-codes-built-up-by-ai-agent-and-an-incompetent-operator-geb-algebra,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Geb-algebra/frizz-stack,https://github.com/Geb-algebra/frizz-stack,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Takeshi-OO/gemini-chat-lib,https://github.com/Takeshi-OO/gemini-chat-lib,Roo-codeを参照しgeminiのfunction-callingとチャット履歴管理のみのライブラリを作成,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
wolverin0/Roo-web-socket,https://github.com/wolverin0/Roo-web-socket,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
shariqriazz/roo-code-prompt-reduction,https://github.com/shariqriazz/roo-code-prompt-reduction,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
Hansade2005/cautious-dollop,https://github.com/Hansade2005/cautious-dollop,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
riclolsen/json-scada,https://github.com/riclolsen/json-scada,A portable and scalable SCADA/IIoT-I4.0/Gateway platform centered on the MongoDB database server.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
digitalpalidictionary/dpd-db,https://github.com/digitalpalidictionary/dpd-db,Digital Pāḷi Dictionary,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
ETdoFresh/DocumentExtractor,https://github.com/ETdoFresh/DocumentExtractor,,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
delorenj/mcp-server-trello,https://github.com/delorenj/mcp-server-trello,A Model Context Protocol (MCP) server that provides tools for interacting with Trello boards.,"code_search: filename:.clinerules (indexed desc), code_search: filename:.clinerules (indexed asc)"
gitpod-io/gitpod,https://github.com/gitpod-io/gitpod,The developer platform for on-demand cloud development environments to create software faster and more securely.,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
yenche123/liubai,https://github.com/yenche123/liubai,Supercharge yourself!,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
YumNumm/EQMonitor,https://github.com/YumNumm/EQMonitor,An earthquake monitoring Application,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
msitarzewski/ludovision,https://github.com/msitarzewski/ludovision,Stream images from the Bluesky firehose in real time.,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
chapzin/parse-efd-fiscal,https://github.com/chapzin/parse-efd-fiscal,Projeto voltado para fazer o mapeamento e parse do sped fiscal para dentro do banco de dados,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
SPACEX-2022/fish,https://github.com/SPACEX-2022/fish,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
gyasis/PromptChain,https://github.com/gyasis/PromptChain,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
ludovicobocv2/stayfocus,https://github.com/ludovicobocv2/stayfocus,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
n-pacheco-ux/offshore-marine-website,https://github.com/n-pacheco-ux/offshore-marine-website,Offshore Marine Service - Maritime logistics and ship management services website for Angola,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
AutonomosCdM/mcp_suite,https://github.com/AutonomosCdM/mcp_suite,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
ludovicoboc/sds,https://github.com/ludovicoboc/sds,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
TuPhung369/Haaga_Backend_Programming,https://github.com/TuPhung369/Haaga_Backend_Programming,BackEnd Programming,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
giuice/diagnosis-app,https://github.com/giuice/diagnosis-app,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
LinkesAuge/ChestBuddy,https://github.com/LinkesAuge/ChestBuddy,Desktop application for Total Battle players and clan leaders to manage chest data,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
tkosht/cursor_dev,https://github.com/tkosht/cursor_dev,cursor development project,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
region23/videonova2,https://github.com/region23/videonova2,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
zsradu/ChargeWorkoutTracker,https://github.com/zsradu/ChargeWorkoutTracker,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
shereeef1/meme-generator,https://github.com/shereeef1/meme-generator,meme genrator,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
aitchwhy/dotfiles,https://github.com/aitchwhy/dotfiles,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
salmon302/MusicTrainer,https://github.com/salmon302/MusicTrainer,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
BrokerGPT2025/BrokerGPT,https://github.com/BrokerGPT2025/BrokerGPT,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
cowboyai/cim-start,https://github.com/cowboyai/cim-start,Starting template for a CIM,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
HeavenOSK/rich-cline,https://github.com/HeavenOSK/rich-cline,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
cklose2000/pinescript-mcp-server,https://github.com/cklose2000/pinescript-mcp-server,A Model Context Protocol (MCP) server for working with TradingView PineScript,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
subfrost/subfrost-app,https://github.com/subfrost/subfrost-app,SUBFROST app,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
shtse8/ArbiMath,https://github.com/shtse8/ArbiMath,"A PHP 8.0 library for arbitrary precision mathematics using BCMath, featuring an immutable ArbiNumber class.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
ludovicobocv2/stayf,https://github.com/ludovicobocv2/stayf,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
ai-driven-dev/rules,https://github.com/ai-driven-dev/rules,"Nos règles ""AI Editor"" basée sur Cursor pour optimiser 10x les réponses de l'IA.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
sarlberd/verifgood-js-sdk,https://github.com/sarlberd/verifgood-js-sdk,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
jahfer/ourpolitics,https://github.com/jahfer/ourpolitics,"Code that powers Our Politics, a guide for Canadian election platforms","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
LuxciumProject/monorepo-one,https://github.com/LuxciumProject/monorepo-one,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
wutongci/cursor_rule,https://github.com/wutongci/cursor_rule,cursor_rule,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
k14krug/questforge,https://github.com/k14krug/questforge,Python/Flask Adventure game creator,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
jksnow/love2dgame,https://github.com/jksnow/love2dgame,tech demo ideas,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
gouniverse/cdn,https://github.com/gouniverse/cdn,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
Diego-lg/treadheaven-storefront,https://github.com/Diego-lg/treadheaven-storefront,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
fredluz/narrative,https://github.com/fredluz/narrative,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
ma3u/dust-mcp-server,https://github.com/ma3u/dust-mcp-server,A Model Context Protocol (MCP) server implementing the dust tool. Restart the project with the MCP tool:  https://github.com/f/mcptools,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
johnzilla/exit-strategy,https://github.com/johnzilla/exit-strategy,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
Guybrush3791/vue-ai-front-end,https://github.com/Guybrush3791/vue-ai-front-end,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
pidub-step/psynotes,https://github.com/pidub-step/psynotes,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
sylphlab/pdf-reader-mcp,https://github.com/sylphlab/pdf-reader-mcp,"An MCP server built with Node.js/TypeScript that allows AI agents to securely read PDF files (local or URL) and extract text, metadata, or page counts. Uses pdf-parse.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
dbftdiyoeywga/blokus,https://github.com/dbftdiyoeywga/blokus,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
applejxd/dotfiles,https://github.com/applejxd/dotfiles,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
toshibe678/infra,https://github.com/toshibe678/infra,オンプレインフラ及びクラウドインフラの管理,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
guitarbeat/Personal-Website,https://github.com/guitarbeat/Personal-Website,Personal Website,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
sogud/MarkMaster,https://github.com/sogud/MarkMaster,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
kani3camp/talkbranch,https://github.com/kani3camp/talkbranch,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
dev-gears/HotelSwiss,https://github.com/dev-gears/HotelSwiss,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
my-joshu/my-joshu,https://github.com/my-joshu/my-joshu,AI-Powered Presentation Q&A Assistance Using Next.js and Supabase,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
corrin/todo_manager,https://github.com/corrin/todo_manager,OpenAI/Todoist/Calendar integration.  Let's knock that to-do list off,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
rumert/nextchat,https://github.com/rumert/nextchat,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
hermesthecat/mail-track,https://github.com/hermesthecat/mail-track,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
Dendekky/arcadia,https://github.com/Dendekky/arcadia, Bringing back decade old memories ,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
jkrauska/graceElectrical,https://github.com/jkrauska/graceElectrical,Document Catalina 320 Grace Electrical Systems,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
abeyuya/memory-bank-loader-mcp,https://github.com/abeyuya/memory-bank-loader-mcp,"This is an MCP server for retrieving all files in the memory-bank directory at once. Its purpose is to reduce AI tool invocation frequency when loading memory-bank, saving both time and money.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
osamu2001/crx-hello,https://github.com/osamu2001/crx-hello,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
tonidevvn/FileNest,https://github.com/tonidevvn/FileNest,"A web app built by Django, this is a system that allows users to upload files, which are distributed across multiple nodes for redundancy and scalability. Users can retrieve files from the nearest or least-loaded node","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
edsonteco/pocket-elevenlabs,https://github.com/edsonteco/pocket-elevenlabs,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
mlefree/whozwho-client,https://github.com/mlefree/whozwho-client,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
moinsen-dev/testronaut,https://github.com/moinsen-dev/testronaut,"Testronaut is an AI-powered, containerized framework for end-to-end testing of CLI tools. It analyzes commands, generates test plans, verifies outputs semantically with LLMs, and runs everything safely in Docker.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
SPACEX-2022/fish-server,https://github.com/SPACEX-2022/fish-server,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
ludovicobocv2/stayfocus-v3,https://github.com/ludovicobocv2/stayfocus-v3,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
ludovicoboc/ssa,https://github.com/ludovicoboc/ssa,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
ludovicobocv2/stayfv1,https://github.com/ludovicobocv2/stayfv1,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
Diego-lg/Threadheaven,https://github.com/Diego-lg/Threadheaven,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
Diego-lg/treadheaven-storefront-main,https://github.com/Diego-lg/treadheaven-storefront-main,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
Diego-lg/storefront-threadtake,https://github.com/Diego-lg/storefront-threadtake,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
DaInfernalCoder/perplexity-mcp,https://github.com/DaInfernalCoder/perplexity-mcp,A Model Context Protocol (MCP) server for research and documentation assistance using Perplexity AI. Won 1st @ Cline Hackathon,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
kungfuflex/alkanes-rs,https://github.com/kungfuflex/alkanes-rs,ALKANES metaprotocol Rust implementation,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
cahaseler/EMPACT,https://github.com/cahaseler/EMPACT,Environmental and Maturity Program Assessment and Control Tool: An Open Source IP2M METRR model implementation,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
manateeit/nextjs-auth-neon-starter,https://github.com/manateeit/nextjs-auth-neon-starter,"A starter template with Next.js, Auth.js, and Neon DB","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
wxxb789/dip-rush,https://github.com/wxxb789/dip-rush,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
giuice/youtube-super-summarizer-next,https://github.com/giuice/youtube-super-summarizer-next,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
gpng/ge2025,https://github.com/gpng/ge2025,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
bmeyer99/ai_native_programming_paradigm,https://github.com/bmeyer99/ai_native_programming_paradigm,A comprehensive roadmap for implementing an AI-native programming paradigm,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
sachasayan/minstrel,https://github.com/sachasayan/minstrel,Minstrel. Solving writer's block. ,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
alchemiststudiosDOTai/tinyAgent,https://github.com/alchemiststudiosDOTai/tinyAgent,"tinyAgent uniquely treats functions as first-class citizens, easily transforming them into powerful AI tools. Inspired by human organizational structures, it dynamically orchestrates specialized agents, balancing security and capability for complex tasks.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
LinkesAuge/CorrectionTool,https://github.com/LinkesAuge/CorrectionTool,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
neimasilk/rumah-sakit-pintar,https://github.com/neimasilk/rumah-sakit-pintar,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
reighlan/zombies,https://github.com/reighlan/zombies,vibe coding - take one,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
vnstock-hq/vnstock-api,https://github.com/vnstock-hq/vnstock-api,API wrapper for vnstock library,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
moorestech/mooreseditor,https://github.com/moorestech/mooreseditor,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
Wise-Connex/Management-Tools-Analysis,https://github.com/Wise-Connex/Management-Tools-Analysis,"Statistical Analysis tool, of Management Tools best ranked","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
suin/cft,https://github.com/suin/cft,A CLI tool that converts inline citations in ChatGPT Deep Research reports to footnotes,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
arpang12/Rapid_Dev_project,https://github.com/arpang12/Rapid_Dev_project,This is my repository for Gen-Ai enabled Apps,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
jwynia/aidant-monobots,https://github.com/jwynia/aidant-monobots,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
neoforge-dev/starter,https://github.com/neoforge-dev/starter,"Ultra-Modern, cost-efficient starter kit for bootstrapped founders. Production-ready FastAPI + Lit stack for $10/month.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
KingYoSun/goosuke,https://github.com/KingYoSun/goosuke,"an open source, a productivity enhancement platform for small to medium-sized organizations that combines the open-source AI agent 'Goose' with FastAPI to automate workflows with minimal effort.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
Epicwyvern/semiote,https://github.com/Epicwyvern/semiote,"Git Repository for Semiote, an online symbol analysis, interpretation, and archiving software.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
wltechblog/p2pftp,https://github.com/wltechblog/p2pftp,"Secure, anonymous p2p file transfer and chat","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
stuartshay/nyc-landmarks-vector-db,https://github.com/stuartshay/nyc-landmarks-vector-db,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
The-Focus-AI/buttondown-mcp,https://github.com/The-Focus-AI/buttondown-mcp,ModelContextProtocal server for interacting with buttondown,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
AutonomosCdM/desafio_salud,https://github.com/AutonomosCdM/desafio_salud,Servicio de Salud Metropolitano Occidente (Desafío 1),"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
AliOlkac/SoftwarePortfolio,https://github.com/AliOlkac/SoftwarePortfolio,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
tomjones-4/BetterThanAirbnb,https://github.com/tomjones-4/BetterThanAirbnb,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
jsonify/isotope-bak,https://github.com/jsonify/isotope-bak,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
DesmondChoy/mtech-policy-recsys,https://github.com/DesmondChoy/mtech-policy-recsys,A multi-agent system for insurance policy recommendations,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
morethan987/moremem0,https://github.com/morethan987/moremem0,A modified version of mem0,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
404FoundingFather/ai-memory-bank,https://github.com/404FoundingFather/ai-memory-bank,"A comprehensive documentation template system for projects, designed to enhance collaboration between developers and AI assistants.","code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
4Slog/weave,https://github.com/4Slog/weave,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
khulnasoft/devpod,https://github.com/khulnasoft/devpod,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
Luxcium/nexus-001,https://github.com/Luxcium/nexus-001,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
srgio-es/teamcenter-mcp-server,https://github.com/srgio-es/teamcenter-mcp-server,,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
wltechblog/apacheblock,https://github.com/wltechblog/apacheblock,Automatically block  brute force scanners from your Apache or Caddy web servers,"code_search: path:memory-bank extension:md (indexed desc), code_search: path:memory-bank extension:md (indexed asc)"
