name,url,description,found_by
knowii-oss/knowii,https://github.com/knowii-oss/knowii,Knowii is a next-gen Community Knowledge Management platform,cursor_config: filename:.cursorrules
flashclub/thinking-cursor-rules,https://github.com/flashclub/thinking-cursor-rules,,cursor_config: filename:.cursorrules
alphaonelabs/alphaonelabs-education-website,https://github.com/alphaonelabs/alphaonelabs-education-website,Alpha One Labs Educational Website,cursor_config: filename:.cursorrules
deadcoast/Docs_Templates,https://github.com/deadcoast/Docs_Templates,,cursor_config: filename:.cursorrules
washanhanzi/cargo-appraiser,https://github.com/washanhanzi/cargo-appraiser,Quality of Life improvement for Cargo.toml,cursor_config: filename:.cursorrules
baku89/tweeq,https://github.com/baku89/tweeq,,cursor_config: filename:.cursorrules
vjj1999/Lazy-Cursor,https://github.com/vjj1999/Lazy-Cursor,awesome rules,cursor_config: filename:.cursorrules
q1226189767/FlyAdmin,https://github.com/q1226189767/FlyAdmin,FlyAdmin 现代化的后台管理系统模板,cursor_config: filename:.cursorrules
mageia/deepseek-chat,https://github.com/mageia/deepseek-chat,,cursor_config: filename:.cursorrules
umiyuki/nook-local,https://github.com/umiyuki/nook-local,,cursor_config: filename:.cursorrules
steven-the-qa/cursorrules-playwright,https://github.com/steven-the-qa/cursorrules-playwright,My personal cursorrules file for use with Cursor to assist with writing Playwright tests in my preferred style,cursor_config: filename:.cursorrules
danielbodart/code-agent,https://github.com/danielbodart/code-agent,,cursor_config: filename:.cursorrules
Cassianvale/wails-react-ts-template,https://github.com/Cassianvale/wails-react-ts-template,Wails3+React+Ts+Vite development template,cursor_config: filename:.cursorrules
The-Pocket/Tutorial-Cold-Email-Personalization,https://github.com/The-Pocket/Tutorial-Cold-Email-Personalization,,cursor_config: filename:.cursorrules
dustinwloring1988/mycoder-blank,https://github.com/dustinwloring1988/mycoder-blank,,cursor_config: filename:.cursorrules
kingbootoshi/ai-os,https://github.com/kingbootoshi/ai-os,,cursor_config: filename:.cursorrules
humanspeak/svelte-virtual-list,https://github.com/humanspeak/svelte-virtual-list,📜 A performant virtual list/scrolling component for Svelte applications - efficiently render large scrollable lists with minimal memory usage,cursor_config: filename:.cursorrules
PatrickJS/awesome-cursorrules,https://github.com/PatrickJS/awesome-cursorrules,📄 A curated list of awesome .cursorrules files,cursor_config: filename:.cursorrules
MODSetter/SurfSense,https://github.com/MODSetter/SurfSense,"Highly Customizable AI Research Agent just like NotebookLM / Perplexity / Glean, connected to external sources such as search engines (Tavily), Slack, Linear, Notion, YouTube, GitHub and more.",cursor_config: filename:.cursorrules
digitalchild/cursor-best-practices,https://github.com/digitalchild/cursor-best-practices,Best practices when using Cursor the AI editor.,cursor_config: filename:.cursorrules
HeartWise-AI/DeepCORO_CLIP,https://github.com/HeartWise-AI/DeepCORO_CLIP,Text & video embeddings for report generation ,cursor_config: filename:.cursorrules
evoleen/cursorrules,https://github.com/evoleen/cursorrules,Evoleen's Cursor rules for different project types,cursor_config: filename:.cursorrules
tonionagauzzi/TrafficLight,https://github.com/tonionagauzzi/TrafficLight,An Android traffic light app created using Cursor,cursor_config: filename:.cursorrules
frogr/austn,https://github.com/frogr/austn,Site,cursor_config: filename:.cursorrules
itsdillon/readmewriter-example,https://github.com/itsdillon/readmewriter-example,,cursor_config: filename:.cursorrules
ozanturhan/cursor-project,https://github.com/ozanturhan/cursor-project,,cursor_config: filename:.cursorrules
hiroky1983/cmd-go,https://github.com/hiroky1983/cmd-go,,cursor_config: filename:.cursorrules
vpavlenko/web-2024-template,https://github.com/vpavlenko/web-2024-template,"Front-end skills aren't needed anymore to create a web application. Use the Cursor IDE, it'll write the code for you. ⬇️⬇️⬇️ Scroll down to see the guide 👇👇👇",cursor_config: filename:.cursorrules
allthingslinux/tux,https://github.com/allthingslinux/tux,Tux is an all in one bot for the All Things Linux discord server.,cursor_config: filename:.cursorrules
Rackar/EduScheduler,https://github.com/Rackar/EduScheduler,,cursor_config: filename:.cursorrules
Maximooch/penguin,https://github.com/Maximooch/penguin,🐧 is currently a work in progress... Stay tuned! ,cursor_config: filename:.cursorrules
opendidac/opendidac,https://github.com/opendidac/opendidac,"EVAL is an educational platform for managing training exercises and exams, featuring specialized question types for software engineering education and training.",cursor_config: filename:.cursorrules
hackclub/sailors-log,https://github.com/hackclub/sailors-log,Bot to celebrate and log High Seas coding activity in Slack (and eventually Discord),cursor_config: filename:.cursorrules
DavidDworetzky/Geist,https://github.com/DavidDworetzky/Geist,"Integrated Server for AI Assistants, using Anthropic, Open AI Llama, etc. models.",cursor_config: filename:.cursorrules
skgsergio/tinypot,https://github.com/skgsergio/tinypot,👿 ➡️ 🤏🍯 ➡️ 🤏🐤,cursor_config: filename:.cursorrules
ladliulivecn/cursor-rules,https://github.com/ladliulivecn/cursor-rules,适用与cursor的AI规则,cursor_config: filename:.cursorrules
fexd-team/pro-components,https://github.com/fexd-team/pro-components,pro components for cms https://fexd-team.github.io/pro-components,cursor_config: filename:.cursorrules
shipkit-io/bones,https://github.com/shipkit-io/bones,"Shipkit (bones), a starter kit for building React/Next.js sites fast.",cursor_config: filename:.cursorrules
yasinuslu/nepjua,https://github.com/yasinuslu/nepjua,,cursor_config: filename:.cursorrules
billynewport/datasurface,https://github.com/billynewport/datasurface,"Data Surface acts as a broker, facilitating data exchange between consumers and producers. It enables consumers to define their specific needs, and dynamically selects an optimal data pipeline system for each consumer, based on those requirements. Producers simply specify how to get their data and are not involved in pipelines at all.",cursor_config: filename:.cursorrules
Bitsec-AI/subnet,https://github.com/Bitsec-AI/subnet,,cursor_config: filename:.cursorrules
fishcode2025/mcp-sqlite,https://github.com/fishcode2025/mcp-sqlite,这是一个使用Rust实现的SQLite MCP服务器，提供通过Model Context Protocol访问SQLite数据库的能力。,cursor_config: filename:.cursorrules
Crypto-Jaguars/Revo-Marketplace,https://github.com/Crypto-Jaguars/Revo-Marketplace,,cursor_config: filename:.cursorrules
hirokidaichi/imark,https://github.com/hirokidaichi/imark,画像の認識と目録の書き出し,cursor_config: filename:.cursorrules
dougwithseismic/hypercaps,https://github.com/dougwithseismic/hypercaps,Unlock the power of Capslock,cursor_config: filename:.cursorrules
10KB/manjikaze,https://github.com/10KB/manjikaze,,cursor_config: filename:.cursorrules
Fruehwirth/flag-trainer,https://github.com/Fruehwirth/flag-trainer,,cursor_config: filename:.cursorrules
acandael/actionmaker-v2,https://github.com/acandael/actionmaker-v2,"Teambuildingwebsite build with Astro, Tailwindcss and Shadcn/ui",cursor_config: filename:.cursorrules
kk01001/common-tool,https://github.com/kk01001/common-tool,SpringBoot Common Tool Starter,cursor_config: filename:.cursorrules
kinzozi/Awesome-Cursor-Rules,https://github.com/kinzozi/Awesome-Cursor-Rules,Awesome rules for your .cursorrules file for effective code generation,cursor_config: filename:.cursorrules
yeahydq/infoshareApp,https://github.com/yeahydq/infoshareApp,,cursor_config: filename:.cursorrules
calc1f4r/Solesec,https://github.com/calc1f4r/Solesec,Solana Ai auditing Agent to help in solana Auditing,cursor_config: filename:.cursorrules
JinTanba/h0x.ai,https://github.com/JinTanba/h0x.ai,,cursor_config: filename:.cursorrules
Yuanyuan-Wu1/Yuanyuan-Wu1,https://github.com/Yuanyuan-Wu1/Yuanyuan-Wu1,,cursor_config: filename:.cursorrules
brianluft/social-media-translator,https://github.com/brianluft/social-media-translator,Social Media Translator — Translate foreign language videos and screenshots from social media to your language,cursor_config: filename:.cursorrules
kirill-markin/next-v0-starter,https://github.com/kirill-markin/next-v0-starter,,cursor_config: filename:.cursorrules
alecpos/sentimentModel,https://github.com/alecpos/sentimentModel,,cursor_config: filename:.cursorrules
arezkisaba/french-id-detection-training,https://github.com/arezkisaba/french-id-detection-training,"This project consists of training and creating a Tensorflow model based on Yolo11 to recognize certain official French documents, such as passports, identity cards, etc. The training was made using synthetic data.",cursor_config: filename:.cursorrules
oseau/anymem,https://github.com/oseau/anymem,,cursor_config: filename:.cursorrules
JoniJuntto/BoozeBook,https://github.com/JoniJuntto/BoozeBook,,cursor_config: filename:.cursorrules
noelrohi/agentc,https://github.com/noelrohi/agentc,Discover and navigate the universe of agentic products in one place,cursor_config: filename:.cursorrules
chevyphillip/nba-data-fetcher,https://github.com/chevyphillip/nba-data-fetcher,,cursor_config: filename:.cursorrules
cvaraujo12/tva-chesf,https://github.com/cvaraujo12/tva-chesf,,cursor_config: filename:.cursorrules
okazkayasi/real-time-indicators,https://github.com/okazkayasi/real-time-indicators,,cursor_config: filename:.cursorrules
aokihu/mcp-teamate,https://github.com/aokihu/mcp-teamate,MCP server for AI cooperation,cursor_config: filename:.cursorrules
MarleneJiang/erm,https://github.com/MarleneJiang/erm,Prompt Optimization优化框架ERM的JS版本,cursor_config: filename:.cursorrules
masseater/esa-mcp-server,https://github.com/masseater/esa-mcp-server,mcp server for esa.io,cursor_config: filename:.cursorrules
zhy3213/cursor-playground,https://github.com/zhy3213/cursor-playground,My agentic AI playground powered by cursor,cursor_config: filename:.cursorrules
marcusbey/modus-ai,https://github.com/marcusbey/modus-ai,Sprint 2.0 is a revolutionary AI-driven development platform that transforms traditional 2-week sprint cycles into 2-hour sprints through advanced AI orchestration across the entire software development lifecycle.,cursor_config: filename:.cursorrules
zh4men9/xuanji,https://github.com/zh4men9/xuanji,,cursor_config: filename:.cursorrules
All-Out-Games/cursorrules,https://github.com/All-Out-Games/cursorrules,,cursor_config: filename:.cursorrules
Idiot-Alex/flow-build,https://github.com/Idiot-Alex/flow-build,use vue-flow to ceate flow ,cursor_config: filename:.cursorrules
Qwertic/cursorrules,https://github.com/Qwertic/cursorrules,A collection of .cursorrules,cursor_config: filename:.cursorrules
SolidRusT/srt-model-quantizing,https://github.com/SolidRusT/srt-model-quantizing,Collection of scripts for quantizing data models,cursor_config: filename:.cursorrules
NNNNzs/screep,https://github.com/NNNNzs/screep,,cursor_config: filename:.cursorrules
mecster09/building-blocks,https://github.com/mecster09/building-blocks,Task List,cursor_config: filename:.cursorrules
joshua-rdrgz/portfolio,https://github.com/joshua-rdrgz/portfolio,Joshua Rodriguez's portfolio using NextJS/Sanity.,cursor_config: filename:.cursorrules
zengwenliang416/Persional-Notes,https://github.com/zengwenliang416/Persional-Notes,个人学习记录笔记,cursor_config: filename:.cursorrules
himanshubhadoria2727/Property-Listing,https://github.com/himanshubhadoria2727/Property-Listing,,cursor_config: filename:.cursorrules
colinnielsen/drip-ui,https://github.com/colinnielsen/drip-ui,UI repo for drip,cursor_config: filename:.cursorrules
edoardopirovano/nonnas-recipes,https://github.com/edoardopirovano/nonnas-recipes,A website for my grandmother's recipes,cursor_config: filename:.cursorrules
watzon/personal-website,https://github.com/watzon/personal-website,,cursor_config: filename:.cursorrules
Guilherme-N-Sa/my-site,https://github.com/Guilherme-N-Sa/my-site,,cursor_config: filename:.cursorrules
robkkan/growth.site,https://github.com/robkkan/growth.site,A website to follow my growth ,cursor_config: filename:.cursorrules
SilasReinagel/YtTranscriptCli,https://github.com/SilasReinagel/YtTranscriptCli,,cursor_config: filename:.cursorrules
LuyNagda/transcendence,https://github.com/LuyNagda/transcendence,,cursor_config: filename:.cursorrules
igorpronin/deribit-client,https://github.com/igorpronin/deribit-client,Deribit client for internal purposes,cursor_config: filename:.cursorrules
RecomenDatos/recomendatos-backend,https://github.com/RecomenDatos/recomendatos-backend,MercadoPago payment integration - Node RESTful API for recomendato's app,cursor_config: filename:.cursorrules
Aiden-Molyneaux/GameStatsApp,https://github.com/Aiden-Molyneaux/GameStatsApp,,cursor_config: filename:.cursorrules
rayaanoidPrime/resume-screener,https://github.com/rayaanoidPrime/resume-screener,,cursor_config: filename:.cursorrules
sakshamsri4/next_gen,https://github.com/sakshamsri4/next_gen,,cursor_config: filename:.cursorrules
yxl989458/electron-vite-react-template,https://github.com/yxl989458/electron-vite-react-template,,cursor_config: filename:.cursorrules
yicongrong/tupianyasuo,https://github.com/yicongrong/tupianyasuo,图片压缩,cursor_config: filename:.cursorrules
ilyaizen/hn-clone,https://github.com/ilyaizen/hn-clone,Yet Another HN Clone,cursor_config: filename:.cursorrules
expelledboy/domain-logger,https://github.com/expelledboy/domain-logger,"Logging that bridges product, implementation and support",cursor_config: filename:.cursorrules
Vijay-kumar-bantu/chat-app-turbo,https://github.com/Vijay-kumar-bantu/chat-app-turbo,Chat app build in turborepo,cursor_config: filename:.cursorrules
TheSethRose/CrewAI-Project-Template,https://github.com/TheSethRose/CrewAI-Project-Template,A base project setup for running CrewAI locally with Ollama. This template provides a simple starting point for building AI agent-based applications using CrewAI.,cursor_config: filename:.cursorrules
samansayar/oauth-amirpay,https://github.com/samansayar/oauth-amirpay,OAuth-Amirpay,cursor_config: filename:.cursorrules
cfreshman/bud,https://github.com/cfreshman/bud,,cursor_config: filename:.cursorrules
MeiMoment/front-next,https://github.com/MeiMoment/front-next,,cursor_config: filename:.cursorrules
drumnation/davidmieloch,https://github.com/drumnation/davidmieloch,marketing site for david mieloch,cursor_config: filename:.cursorrules
WithYourLanguage/Nomadcoders-Wemake,https://github.com/WithYourLanguage/Nomadcoders-Wemake,https://nomadcoders.co/maker-masterclass/lectures/5225 강의,cursor_config: filename:.cursorrules
zaneriley/personal-site-content,https://github.com/zaneriley/personal-site-content,,cursor_config: filename:.cursorrules
Decoder22/decoder22.github.io,https://github.com/Decoder22/decoder22.github.io,Portfolio Website,cursor_config: filename:.cursorrules
jacobparis/pkgless-shadcn,https://github.com/jacobparis/pkgless-shadcn,component mirror of shadcn registry that includes versions ,cursor_config: filename:.cursorrules
collumba/frontend-boilerplate-remix,https://github.com/collumba/frontend-boilerplate-remix,,cursor_config: filename:.cursorrules
H-Genie/mood-diary,https://github.com/H-Genie/mood-diary,,cursor_config: filename:.cursorrules
brovast/CDSimulation,https://github.com/brovast/CDSimulation,CDSimulation,cursor_config: filename:.cursorrules
loschke/HelpBaerAI_Plattform,https://github.com/loschke/HelpBaerAI_Plattform,,cursor_config: filename:.cursorrules
devDw-team/ai-driven-development,https://github.com/devDw-team/ai-driven-development,AI 주도 개발을 사용해서 이미지 생성 커뮤니티 서비스를 개발합니다.,cursor_config: filename:.cursorrules
strangeworlder/tss,https://github.com/strangeworlder/tss,,cursor_config: filename:.cursorrules
cloutprotocol/pydantic-ai,https://github.com/cloutprotocol/pydantic-ai,Collection of practical examples using PydanticAI for building LLM-powered applications,cursor_config: filename:.cursorrules
atreib/talk-to-documents,https://github.com/atreib/talk-to-documents,talk to documents - rag with typescript and psql,cursor_config: filename:.cursorrules
yuheng0330/windsurf-project,https://github.com/yuheng0330/windsurf-project,,cursor_config: filename:.cursorrules
shuaijiumei/openrca_leadboard,https://github.com/shuaijiumei/openrca_leadboard,,cursor_config: filename:.cursorrules
coaxialco/git-server,https://github.com/coaxialco/git-server,,cursor_config: filename:.cursorrules
devlimelabs/whytv,https://github.com/devlimelabs/whytv,,cursor_config: filename:.cursorrules
AAlber/replica-nutrient,https://github.com/AAlber/replica-nutrient,,cursor_config: filename:.cursorrules
NayerAli/autopresto-plateform,https://github.com/NayerAli/autopresto-plateform,,cursor_config: filename:.cursorrules
0xmcc/eventful-communities,https://github.com/0xmcc/eventful-communities,,cursor_config: filename:.cursorrules
vikaswakde/mitralist,https://github.com/vikaswakde/mitralist,A social media platform with Best UI/UX design inspired by Peerlist (In development),cursor_config: filename:.cursorrules
johntheyoung/bluechip-ph,https://github.com/johntheyoung/bluechip-ph,bluechip philippines scraper,cursor_config: filename:.cursorrules
SilasReinagel/BlogPhotoResizerCli,https://github.com/SilasReinagel/BlogPhotoResizerCli,,cursor_config: filename:.cursorrules
felipebasurto/kalki,https://github.com/felipebasurto/kalki,,cursor_config: filename:.cursorrules
frasza/docker-ci-failing,https://github.com/frasza/docker-ci-failing,,cursor_config: filename:.cursorrules
chengazhen/awesome-cursorrules,https://github.com/chengazhen/awesome-cursorrules,,cursor_config: filename:.cursorrules
adexltd/mcp-google-suite,https://github.com/adexltd/mcp-google-suite,,cursor_config: filename:.cursorrules
innoestate/rentx,https://github.com/innoestate/rentx,Open source CRM for real estate,cursor_config: filename:.cursorrules
CharlonTank/cursored,https://github.com/CharlonTank/cursored,,cursor_config: filename:.cursorrules
abigail830/team-evolve,https://github.com/abigail830/team-evolve,,cursor_config: filename:.cursorrules
Neihouse/primordial-groove,https://github.com/Neihouse/primordial-groove,,cursor_config: filename:.cursorrules
laxels/aoc-2024,https://github.com/laxels/aoc-2024,,cursor_config: filename:.cursorrules
rajeshchoudhari147/personal-finance-dashboard,https://github.com/rajeshchoudhari147/personal-finance-dashboard,A web application for tracking personal finances,cursor_config: filename:.cursorrules
ifoster01/phurn-app,https://github.com/ifoster01/phurn-app,Created with StackBlitz ⚡️,cursor_config: filename:.cursorrules
tailu123/china-timeline,https://github.com/tailu123/china-timeline,新中国发展历程展示网站,cursor_config: filename:.cursorrules
jackalopelabs/chosen_sage11,https://github.com/jackalopelabs/chosen_sage11,,cursor_config: filename:.cursorrules
anthoeknee/nous-bot,https://github.com/anthoeknee/nous-bot,,cursor_config: filename:.cursorrules
awei801122/pos-kiosk,https://github.com/awei801122/pos-kiosk,,cursor_config: filename:.cursorrules
hj01857655/CommunityPensionSystem,https://github.com/hj01857655/CommunityPensionSystem,,cursor_config: filename:.cursorrules
SonicGenesis/PC-BUILDER,https://github.com/SonicGenesis/PC-BUILDER,PC builder,cursor_config: filename:.cursorrules
wojiangkuanglong/react-fresh-starter,https://github.com/wojiangkuanglong/react-fresh-starter,A React project starter template,cursor_config: filename:.cursorrules
PeanutSplash/vuetm-starter,https://github.com/PeanutSplash/vuetm-starter,这是一个基于 vite-plugin-monkey 的油猴插件快速开发框架，集成了现代前端开发所需的核心功能和工具。项目采用 Vue 3 + TypeScript + Tailwind CSS 技术栈，旨在提供一个高效、可扩展的开发基础框架。,cursor_config: filename:.cursorrules
shanngray/AdAM,https://github.com/shanngray/AdAM,,cursor_config: filename:.cursorrules
codeguslabs/thonlabs-services,https://github.com/codeguslabs/thonlabs-services,,cursor_config: filename:.cursorrules
simiel/GLChallenge,https://github.com/simiel/GLChallenge,,cursor_config: filename:.cursorrules
mickkhaw1981/itsm_supa_prisma_local,https://github.com/mickkhaw1981/itsm_supa_prisma_local,,cursor_config: filename:.cursorrules
0xmetropolis/facecoin,https://github.com/0xmetropolis/facecoin,"snap a selfie, get some facecoin - powered by metal",cursor_config: filename:.cursorrules
kingbootoshi/gemini-flash,https://github.com/kingbootoshi/gemini-flash,,cursor_config: filename:.cursorrules
muhammad-asn/cursor-code-editor-explore,https://github.com/muhammad-asn/cursor-code-editor-explore,,cursor_config: filename:.cursorrules
adworldmediaonline/ewo-frontend,https://github.com/adworldmediaonline/ewo-frontend,,cursor_config: filename:.cursorrules
YunosukeYoshino/rules,https://github.com/YunosukeYoshino/rules,,cursor_config: filename:.cursorrules
voxmenthe/mandarin_lessons,https://github.com/voxmenthe/mandarin_lessons,,cursor_config: filename:.cursorrules
RostyslavDzhohola/local-dai-ethOnline-hackaton-2024,https://github.com/RostyslavDzhohola/local-dai-ethOnline-hackaton-2024,,cursor_config: filename:.cursorrules
ojasskapre/player-ratings,https://github.com/ojasskapre/player-ratings,,cursor_config: filename:.cursorrules
brolag/bounty-escrow,https://github.com/brolag/bounty-escrow,A bounty escrow contract for the Eth Global Hackathon,cursor_config: filename:.cursorrules
jhwarnock/turbo-next-storybook-prisma-starter,https://github.com/jhwarnock/turbo-next-storybook-prisma-starter,,cursor_config: filename:.cursorrules
FUFU222/BlandCloud-LP-Project,https://github.com/FUFU222/BlandCloud-LP-Project,,cursor_config: filename:.cursorrules
paulpham157/paul-s-cursor-rules,https://github.com/paulpham157/paul-s-cursor-rules,Chia sẻ settings Cursor AI IDE,cursor_config: filename:.cursorrules
MODSetter/surfsense_frontend,https://github.com/MODSetter/surfsense_frontend,,cursor_config: filename:.cursorrules
krohina0d/snake,https://github.com/krohina0d/snake,,cursor_config: filename:.cursorrules
JDB101/Tourist-Converter-,https://github.com/JDB101/Tourist-Converter-,Tourist Converter ,cursor_config: filename:.cursorrules
tb-peregrine/madness-meter,https://github.com/tb-peregrine/madness-meter,,cursor_config: filename:.cursorrules
lacymorrow/v2,https://github.com/lacymorrow/v2,"A promptable app generator for Vite, similar to v0.dev or bolt.new",cursor_config: filename:.cursorrules
acandael/actionmaker-redesign,https://github.com/acandael/actionmaker-redesign,"Website for teambuilding organization using Astro.js, Tailwindcss, Shadcn.",cursor_config: filename:.cursorrules
antonioaguirrealvarez/nubench,https://github.com/antonioaguirrealvarez/nubench,,cursor_config: filename:.cursorrules
Arrogantx/slap1,https://github.com/Arrogantx/slap1,,cursor_config: filename:.cursorrules
Arrogantx/slap2,https://github.com/Arrogantx/slap2,,cursor_config: filename:.cursorrules
SilasReinagel/GenerAIted,https://github.com/SilasReinagel/GenerAIted,,cursor_config: filename:.cursorrules
SilasReinagel/AiDevFrontendTemplate,https://github.com/SilasReinagel/AiDevFrontendTemplate,,cursor_config: filename:.cursorrules
PeanutSplash/Surveygen,https://github.com/PeanutSplash/Surveygen,,cursor_config: filename:.cursorrules
tkhwang/tkhwang-book-lecture-coding,https://github.com/tkhwang/tkhwang-book-lecture-coding,coding with reading books and studying lectures 🚀,cursor_config: filename:.cursorrules
eastlondoner/cursor-tools,https://github.com/eastlondoner/cursor-tools,Give Cursor Agent an AI Team and Advanced Skills,cursor_config: filename:.cursorrules
liam-hq/liam,https://github.com/liam-hq/liam,Automatically generates beautiful and easy-to-read ER diagrams from your database.,cursor_config: filename:.cursorrules
unok/design-patterns,https://github.com/unok/design-patterns,,cursor_config: filename:.cursorrules
jazzmind/proposalhub,https://github.com/jazzmind/proposalhub,A tool for sales proposals,cursor_config: filename:.cursorrules
bolatbaris/cursor_rules,https://github.com/bolatbaris/cursor_rules,,cursor_config: filename:.cursorrules
tfunk1030/excited,https://github.com/tfunk1030/excited,,cursor_config: filename:.cursorrules
Surfer12/multidisciplinary-analysis-of-prompts,https://github.com/Surfer12/multidisciplinary-analysis-of-prompts,,cursor_config: filename:.cursorrules
Metta-AI/metta,https://github.com/Metta-AI/metta,A reinforcement learning codebase focusing on the emergence of cooperation and alignment in multi-agent AI systems.,cursor_config: filename:.cursorrules
0xAquaWolf/portfolio,https://github.com/0xAquaWolf/portfolio,"Personal Portfolio and Blog, built with Next.js, TailwindCSS, Shadcn/ui, Aceternity/ui, Framer Motion",cursor_config: filename:.cursorrules
Kava-Labs/oros,https://github.com/Kava-Labs/oros,Empowering Decentralized Applications with Intelligent Agents,cursor_config: filename:.cursorrules
antogkou/laravel-salesforce,https://github.com/antogkou/laravel-salesforce,A Laravel package for seamless Salesforce API integration through a robust REST client.,cursor_config: filename:.cursorrules
Scrapybara/scrapybara-ts-template,https://github.com/Scrapybara/scrapybara-ts-template,,cursor_config: filename:.cursorrules
felipepimentel/plexure-api-search,https://github.com/felipepimentel/plexure-api-search,"Plexure API Search is a robust semantic search platform designed to enhance discoverability of APIs in large organizations, offering rich, context-aware results with advanced filtering and intuitive usability.",cursor_config: filename:.cursorrules
DannyMac180/mirror,https://github.com/DannyMac180/mirror,Your AI Agent that mirrors your mind back to you,cursor_config: filename:.cursorrules
Divizyon/t1-sportlink-web-backend,https://github.com/Divizyon/t1-sportlink-web-backend,"Tribe 1 - Sportlink web uygulamasının backend kod deposu. Güçlü API yapısı ve verimli veri yönetimi için Node.js ve Express tabanlı olarak geliştirilmiştir. Performans, ölçeklenebilirlik ve güvenliği ön planda tutarak sağlam bir altyapı sunar.",cursor_config: filename:.cursorrules
lsa-mis/lsa_evaluate,https://github.com/lsa-mis/lsa_evaluate,University of Michigan College of LSA evaluation workflow,cursor_config: filename:.cursorrules
yansircc/payload-builder,https://github.com/yansircc/payload-builder,,cursor_config: filename:.cursorrules
Alex793x/sass-starter-template,https://github.com/Alex793x/sass-starter-template,,cursor_config: filename:.cursorrules
Kabi10/Cursor,https://github.com/Kabi10/Cursor,Cursor Helpful files and Prompts,cursor_config: filename:.cursorrules
DmitriyAlergant/open-webui-cost-tracking-manifolds,https://github.com/DmitriyAlergant/open-webui-cost-tracking-manifolds,,cursor_config: filename:.cursorrules
backrunner/privateplot,https://github.com/backrunner/privateplot,Yet another Astro blog runs on Cloudflare Pages,cursor_config: filename:.cursorrules
burggraf/svelte5-all-in-one,https://github.com/burggraf/svelte5-all-in-one,"svelte5, client-side, tailwind, shadcn-svelte, paraglide, capacitor, tauri",cursor_config: filename:.cursorrules
CoreSpeed-io/deckspeed-template,https://github.com/CoreSpeed-io/deckspeed-template,"Next.js slide deck template for AI-driven slide generation, powered by Deckspeed.",cursor_config: filename:.cursorrules
p44v9n/breathebar,https://github.com/p44v9n/breathebar,A macOS app to calm your mind,cursor_config: filename:.cursorrules
Zenobia000/iSpan_LLM-NLP-cookbooks,https://github.com/Zenobia000/iSpan_LLM-NLP-cookbooks,多模態大語言模型技術詳解,cursor_config: filename:.cursorrules
thepushkarp/thepushkarp-site,https://github.com/thepushkarp/thepushkarp-site,my portfolio,cursor_config: filename:.cursorrules
russmckendrick/discogs-scraper,https://github.com/russmckendrick/discogs-scraper,A basic scraper for generating files for my website 🎸.,cursor_config: filename:.cursorrules
LaTableRouge/Simppple,https://github.com/LaTableRouge/Simppple,,cursor_config: filename:.cursorrules
pixel8fun/contracts,https://github.com/pixel8fun/contracts,Smart contracts for Pixel8,cursor_config: filename:.cursorrules
jcdevguru/quick-js-compare,https://github.com/jcdevguru/quick-js-compare,"Compare values, objects, and datasets efficiently in JavaScript",cursor_config: filename:.cursorrules
PerryFinn/create-npm-package,https://github.com/PerryFinn/create-npm-package,2024 年如何创建一个 npm 包,cursor_config: filename:.cursorrules
SolomonAIEngineering/core-smb,https://github.com/SolomonAIEngineering/core-smb,The Open Source Financial Workspace For Your Small Businesses. A fork of Midday: https://midday.ai,cursor_config: filename:.cursorrules
AbdelElrafa/pif-demo,https://github.com/AbdelElrafa/pif-demo,,cursor_config: filename:.cursorrules
olehmelnyk/acme,https://github.com/olehmelnyk/acme,,cursor_config: filename:.cursorrules
hirokidaichi/guess-project,https://github.com/hirokidaichi/guess-project,ソフトウェアプロジェクトマネジメントに関する数理シミュレーションツール,cursor_config: filename:.cursorrules
betagouv/zacharie,https://github.com/betagouv/zacharie,,cursor_config: filename:.cursorrules
shibayu36/terminal-shooter,https://github.com/shibayu36/terminal-shooter,,cursor_config: filename:.cursorrules
JameWade/minesweeper,https://github.com/JameWade/minesweeper,monad minesweeper game,cursor_config: filename:.cursorrules
pv-hack-tercer-edad/frontend,https://github.com/pv-hack-tercer-edad/frontend,,cursor_config: filename:.cursorrules
tkosht/windsurf_dev,https://github.com/tkosht/windsurf_dev,windsurf development project,cursor_config: filename:.cursorrules
ai-eng-bootcamp-v0/couch_tasks,https://github.com/ai-eng-bootcamp-v0/couch_tasks,A tutorial about NextJS and Supabase,cursor_config: filename:.cursorrules
builders-garden/xmtp-1in1million,https://github.com/builders-garden/xmtp-1in1million,,cursor_config: filename:.cursorrules
enki33/enki_finance,https://github.com/enki33/enki_finance,,cursor_config: filename:.cursorrules
while-basic/mindcraft-web,https://github.com/while-basic/mindcraft-web,"Website for the popular repo, Mindcraft. Building Minecraft with AI.",cursor_config: filename:.cursorrules
csim-sg/web-tools,https://github.com/csim-sg/web-tools,,cursor_config: filename:.cursorrules
zcking/mcp-server-unifi,https://github.com/zcking/mcp-server-unifi,mcp-server-unifi,cursor_config: filename:.cursorrules
Cozy228/FLOW,https://github.com/Cozy228/FLOW,FLOW: Flexible Lifecycle Orchestration Workspace,cursor_config: filename:.cursorrules
psykick-21/psykickai-tools,https://github.com/psykick-21/psykickai-tools,,cursor_config: filename:.cursorrules
materialize-labs/habit-tracker,https://github.com/materialize-labs/habit-tracker,,cursor_config: filename:.cursorrules
kirill-markin/muzzle,https://github.com/kirill-markin/muzzle,,cursor_config: filename:.cursorrules
