name,url,description,found_by
dermano/idle_oyun,https://github.com/dermano/idle_oyun,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
psutinboy/Personal-Portfolio-Website,https://github.com/psutinboy/Personal-Portfolio-Website,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
laxels/aoc-2024,https://github.com/laxels/aoc-2024,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
hj01857655/CommunityPensionSystem,https://github.com/hj01857655/CommunityPensionSystem,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
sunchangkai/sunck-bot,https://github.com/sunchangkai/sunck-bot,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nextml-code/infrakit-python,https://github.com/nextml-code/infrakit-python,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
schneiderlin/astro_blog,https://github.com/schneiderlin/astro_blog,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
tkosht/windsurf_dev,https://github.com/tkosht/windsurf_dev,windsurf development project,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ai-eng-bootcamp-v0/couch_tasks,https://github.com/ai-eng-bootcamp-v0/couch_tasks,A tutorial about NextJS and Supabase,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
calc1f4r/Solesec,https://github.com/calc1f4r/Solesec,Solana Ai auditing Agent to help in solana Auditing,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
sakshamsri4/next_gen,https://github.com/sakshamsri4/next_gen,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
builders-garden/xmtp-1in1million,https://github.com/builders-garden/xmtp-1in1million,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ledihildawan/learn-programming-languages-and-frameworks,https://github.com/ledihildawan/learn-programming-languages-and-frameworks,"Explore programming languages & frameworks in my repo! Join me on an exciting journey as we delve into Python, Java, JavaScript, and more. Enhance your coding skills with hands-on exercises & resources. Let's learn together and level up our programming expertise!","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
stoneskin/AirForce,https://github.com/stoneskin/AirForce, A simple python game write with pyGame,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
simiel/GLChallenge,https://github.com/simiel/GLChallenge,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
p44v9n/breathebar,https://github.com/p44v9n/breathebar,A macOS app to calm your mind,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Zenobia000/iSpan_LLM-NLP-cookbooks,https://github.com/Zenobia000/iSpan_LLM-NLP-cookbooks,多模態大語言模型技術詳解,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
The-Pocket/Tutorial-Cold-Email-Personalization,https://github.com/The-Pocket/Tutorial-Cold-Email-Personalization,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
tb-peregrine/madness-meter,https://github.com/tb-peregrine/madness-meter,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
JayakrishnanMurali/linqsy,https://github.com/JayakrishnanMurali/linqsy,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
dendyadithya/next-js-boilerplate,https://github.com/dendyadithya/next-js-boilerplate,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
AbdelElrafa/islamic-trivia,https://github.com/AbdelElrafa/islamic-trivia,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
dav-rob/JobChain,https://github.com/dav-rob/JobChain,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
letssayhellowrold/InfoBridge,https://github.com/letssayhellowrold/InfoBridge,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
taekyun0219/catch-the-fly-back,https://github.com/taekyun0219/catch-the-fly-back,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
jaenam1212/poke-builder,https://github.com/jaenam1212/poke-builder,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nounder/kbdcmd,https://github.com/nounder/kbdcmd,Keyboard Command for command your macOS desktop,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
liam-hq/liam,https://github.com/liam-hq/liam,Automatically generates beautiful and easy-to-read ER diagrams from your database.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
alezi/tupianyasuo,https://github.com/alezi/tupianyasuo,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
CtrlCVbot/Clean-Architecture-Api,https://github.com/CtrlCVbot/Clean-Architecture-Api,클린 아키텍쳐로 기본 api 구성,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
bolatbaris/cursor_rules,https://github.com/bolatbaris/cursor_rules,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
fafimba/space.io,https://github.com/fafimba/space.io,space survivor Prototype,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nicholasjprimianomd/CTH_CTA_CTP,https://github.com/nicholasjprimianomd/CTH_CTA_CTP,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Schroedinger-Hat/osday,https://github.com/Schroedinger-Hat/osday,Open Source Day: Come join us and discover Open Source in the most inclusive way :),"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
SlyyCooper/cursorrules-architect,https://github.com/SlyyCooper/cursorrules-architect,AI-powered .cursorrules generator for Cursor IDE,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
haqq-network/frontend,https://github.com/haqq-network/frontend,Monorepo for frontend projects,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ilyaizen/streak-calendar,https://github.com/ilyaizen/streak-calendar,"Productivity app for habit tracking, task timing, and progress visualization","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Metta-AI/metta,https://github.com/Metta-AI/metta,A reinforcement learning codebase focusing on the emergence of cooperation and alignment in multi-agent AI systems.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Divizyon/t1-sportlink-web-backend,https://github.com/Divizyon/t1-sportlink-web-backend,"Tribe 1 - Sportlink web uygulamasının backend kod deposu. Güçlü API yapısı ve verimli veri yönetimi için Node.js ve Express tabanlı olarak geliştirilmiştir. Performans, ölçeklenebilirlik ve güvenliği ön planda tutarak sağlam bir altyapı sunar.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
felipepimentel/daggerverse,https://github.com/felipepimentel/daggerverse,Personal collection of dagger modules,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
madebyarthouse/arthouse-starter-kit,https://github.com/madebyarthouse/arthouse-starter-kit,Base starter-kit for full-stack Typescript+React web dev projects. Sensible defaults with minimal utilities on top.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
burggraf/svelte5-all-in-one,https://github.com/burggraf/svelte5-all-in-one,"svelte5, client-side, tailwind, shadcn-svelte, paraglide, capacitor, tauri","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
hawikk/chatgtp-wrapper-2000,https://github.com/hawikk/chatgtp-wrapper-2000,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nathanredblur/nathanredblur,https://github.com/nathanredblur/nathanredblur,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
thepushkarp/thepushkarp-site,https://github.com/thepushkarp/thepushkarp-site,my portfolio,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
hkhanna/django-base,https://github.com/hkhanna/django-base,Base for Django projects,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nicodoggie/bastion-falls,https://github.com/nicodoggie/bastion-falls,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
mearleycf/learnit,https://github.com/mearleycf/learnit,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
isatimur/ultimate-todo-app,https://github.com/isatimur/ultimate-todo-app,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
filearchitect/filearchitect,https://github.com/filearchitect/filearchitect,Create file and folder structures from simple text outlines,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
pixel8fun/contracts,https://github.com/pixel8fun/contracts,Smart contracts for Pixel8,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
jcdevguru/quick-js-compare,https://github.com/jcdevguru/quick-js-compare,"Compare values, objects, and datasets efficiently in JavaScript","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
PerryFinn/create-npm-package,https://github.com/PerryFinn/create-npm-package,2024 年如何创建一个 npm 包,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
rkwai/ai-agent-platform,https://github.com/rkwai/ai-agent-platform,"An enterprise-ready platform for managing, monitoring, and orchestrating AI agents at scale.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Consiliency/Airfield-Info-Server,https://github.com/Consiliency/Airfield-Info-Server,A simple Django based server to serve airfield information based on IATA ID,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ghbountybot/docs,https://github.com/ghbountybot/docs,BountyBot Docs,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
jgabriellima/MeetingAnalyzer,https://github.com/jgabriellima/MeetingAnalyzer,"Meeting Analyzer is a Open-Source web application designed to record, transcribe, and analyze business conversations, helping teams extract key insights, improve collaboration, and make data-driven decisions.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
axjasf/NeverEatAlone,https://github.com/axjasf/NeverEatAlone,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
emilio-gagliardi/prompt_manager,https://github.com/emilio-gagliardi/prompt_manager,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
charlie-agarwal/template-starter-nextjs,https://github.com/charlie-agarwal/template-starter-nextjs,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Reboot-D/risk-management,https://github.com/Reboot-D/risk-management,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
FastLane-Labs/privy-paymaster-demo,https://github.com/FastLane-Labs/privy-paymaster-demo,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
JameWade/minesweeper,https://github.com/JameWade/minesweeper,monad minesweeper game,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
pv-hack-tercer-edad/frontend,https://github.com/pv-hack-tercer-edad/frontend,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ThinkAllofYours/ThinkAllofYours.github.io,https://github.com/ThinkAllofYours/ThinkAllofYours.github.io,blog & portpolio,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
broven/surge,https://github.com/broven/surge,my surge scripts collection,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
eatalay13/eatalay_dev,https://github.com/eatalay13/eatalay_dev,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Victordtesla24/project_management_dashboard,https://github.com/Victordtesla24/project_management_dashboard,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
chanwoong528/cash-final,https://github.com/chanwoong528/cash-final,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
WillFDA/motivia,https://github.com/WillFDA/motivia,Application qui utilise l'ia pour vous crée de magnifique lettre de motivation,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
weavermedia/klippr-serverless,https://github.com/weavermedia/klippr-serverless,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
alextm0/mentoring-app,https://github.com/alextm0/mentoring-app,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
plugnio/BAWES-ERP,https://github.com/plugnio/BAWES-ERP,ERP for BAWES Operations. Covers all entities and requirements for full overview of the business,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Culpable/embeddings,https://github.com/Culpable/embeddings,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
SwiftStrike24/Crypto-Converter-app,https://github.com/SwiftStrike24/Crypto-Converter-app,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
AssosMapper/JoinUsMVP,https://github.com/AssosMapper/JoinUsMVP,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
bcbrian/evil-giraffe-infinity,https://github.com/bcbrian/evil-giraffe-infinity,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ReidPritchard/egyptian-rat-screw,https://github.com/ReidPritchard/egyptian-rat-screw,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ejehoon/KR_Labs,https://github.com/ejehoon/KR_Labs,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
YongJiBus/YongJiBus-iOS,https://github.com/YongJiBus/YongJiBus-iOS,iOS App provides ShuttleBus schedule for MyongJi Univ. Std.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nexlabs22/Landing-page-v2.0,https://github.com/nexlabs22/Landing-page-v2.0,This repo contains the new NexLabs landing page (v2.0),"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
fantasysoft/yinyueshuo,https://github.com/fantasysoft/yinyueshuo,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
deriv-com/champion-trader,https://github.com/deriv-com/champion-trader,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
converse231/deckdex-dashboard,https://github.com/converse231/deckdex-dashboard,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
fuhaooo/bnb,https://github.com/fuhaooo/bnb,AI travel advisor powered by Eliza framework.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
drumnation/cursor-socket-server,https://github.com/drumnation/cursor-socket-server,This project serves as a WebSocket communication bridge between Cursor IDE and the Roo VSCode extension. It enables real-time bidirectional communication,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
hisanori-s/okane-note-ai,https://github.com/hisanori-s/okane-note-ai,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
eastlondoner/swift-mcp-client,https://github.com/eastlondoner/swift-mcp-client,A Model Context Protocol (MCP) client in swift,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
biki-cloud/vent,https://github.com/biki-cloud/vent,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
MattMorgis/bioasq-rag,https://github.com/MattMorgis/bioasq-rag,A Retrieval-Augmented Generation (RAG) system built on the BioASQ dataset for biomedical question answering.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
GopinathMR/mcp_ai,https://github.com/GopinathMR/mcp_ai,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
kattQu/image-tools,https://github.com/kattQu/image-tools,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nnennajohn/cursorrules,https://github.com/nnennajohn/cursorrules,".cursorrules file for project built with Next.js, Tailwind CSS and shadcn/ui","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
kotyabuchi/ScenarioManagerApp,https://github.com/kotyabuchi/ScenarioManagerApp,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
startino/adapt,https://github.com/startino/adapt,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
brachkow/analytics-engine-playground,https://github.com/brachkow/analytics-engine-playground,App that allows to test Cloudlfare Workers Analytics Engine queries with slightly more comfort than curl,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
AxiomaticAdi/memory-mailer,https://github.com/AxiomaticAdi/memory-mailer,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
damonk3y/football-card-game,https://github.com/damonk3y/football-card-game,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Melissa1221/makers-chatbot-front,https://github.com/Melissa1221/makers-chatbot-front,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
cfreshman/gauntlet-p5,https://github.com/cfreshman/gauntlet-p5,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
s045pd/ShowPronunciationExtension,https://github.com/s045pd/ShowPronunciationExtension,文本发音翻译插件，可在文本上展示其读音🔧写给爱学习的你(开发进行中),"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
kvakvs/nakedtails.se,https://github.com/kvakvs/nakedtails.se,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
eabdelmoneim/genai-react2,https://github.com/eabdelmoneim/genai-react2,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Nu11ified/jgn-auth,https://github.com/Nu11ified/jgn-auth,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Teev-dev/codebase-visualizer,https://github.com/Teev-dev/codebase-visualizer,"A macOS application that helps users upload, analyze, and visualize codebases","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
punitarani/whenis,https://github.com/punitarani/whenis,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
GangBoss/BadBar,https://github.com/GangBoss/BadBar,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
MatheusMigliani/estoreprojectideia,https://github.com/MatheusMigliani/estoreprojectideia,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
jihwan2005/wemake,https://github.com/jihwan2005/wemake,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
yaotutu/sync-message,https://github.com/yaotutu/sync-message,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nekomi2/AI-assistant,https://github.com/nekomi2/AI-assistant,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Sheshiyer/team-pulse-v2,https://github.com/Sheshiyer/team-pulse-v2,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
drumnation/davidmieloch,https://github.com/drumnation/davidmieloch,marketing site for david mieloch,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
rockhentai/admin-server,https://github.com/rockhentai/admin-server,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
stegra05/urlaub,https://github.com/stegra05/urlaub,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Yuta-Fukui/next.js-off_jt,https://github.com/Yuta-Fukui/next.js-off_jt,Next.jsのoff-JT用のコンテンツ,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Criss-k/chatbot,https://github.com/Criss-k/chatbot,"Chatbot interface using Next.js, Tailwinds, Typescript via v0, Cursor, OpenAI and Claude","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
0xlemi/mern-physics-simulation,https://github.com/0xlemi/mern-physics-simulation,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
rvohealth/healthlinkportal-app,https://github.com/rvohealth/healthlinkportal-app,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
erkhembayar-gantulga/buymeacoffee.mn,https://github.com/erkhembayar-gantulga/buymeacoffee.mn,Source code of buymeacoffee.mn,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
endlesschasey-ai/FastAPI-Template,https://github.com/endlesschasey-ai/FastAPI-Template,📦 一个功能完整、结构清晰的FastAPI后端项目模板，助你快速开发高质量的Web应用,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
SamarpitSantoki/turbo-bhen-starter,https://github.com/SamarpitSantoki/turbo-bhen-starter,"BHEN ( Bun, Hono, Expo and Next ) starter-kit","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
trungle2021/food-ordering-ver2,https://github.com/trungle2021/food-ordering-ver2,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
dhingratul/dhingratul.com,https://github.com/dhingratul/dhingratul.com,Personal Website,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
RogutKuba/brainstormgpt,https://github.com/RogutKuba/brainstormgpt,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
miaoyinnu/education-system,https://github.com/miaoyinnu/education-system,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
yogipatel5/_CODER,https://github.com/yogipatel5/_CODER,_CODER,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
fabriciotonegutti/classifica-ai,https://github.com/fabriciotonegutti/classifica-ai,Classifica.AI - Tributação para Varejo em Tempo Real,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Kabi10/Cursor,https://github.com/Kabi10/Cursor,Cursor Helpful files and Prompts,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
backrunner/privateplot,https://github.com/backrunner/privateplot,Yet another Astro blog runs on Cloudflare Pages,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
skylaweber/gregerscroft,https://github.com/skylaweber/gregerscroft,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ReginaldBrixton/capstone-compass,https://github.com/ReginaldBrixton/capstone-compass,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
mathis-deconchat/wind,https://github.com/mathis-deconchat/wind,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nodeblackbox/groqy-1,https://github.com/nodeblackbox/groqy-1,strawberry hackathon,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
dno-luigi/semb,https://github.com/dno-luigi/semb,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
spilist/vibe,https://github.com/spilist/vibe,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
cmot17/todo-list,https://github.com/cmot17/todo-list,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
blockvoltcr7/javaAutomationArcade,https://github.com/blockvoltcr7/javaAutomationArcade,Java Based Automation Project to help you learn java and automation particularly in the scope of Test Automation & Cloud Automation,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
melisa81/pic_compress,https://github.com/melisa81/pic_compress,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
kedar49/me,https://github.com/kedar49/me,just me nd myself,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
SakuraPuare/ProductButler,https://github.com/SakuraPuare/ProductButler,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Jackiexiao/pmai-tutorial,https://github.com/Jackiexiao/pmai-tutorial,接入 chatgpt 的商业画布网站教程对应代码,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
hmu332233/study.maker,https://github.com/hmu332233/study.maker,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Wox-launcher/Wox,https://github.com/Wox-launcher/Wox,A cross-platform launcher that simply works,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
woocommerce/woocommerce,https://github.com/woocommerce/woocommerce,"A customizable, open-source ecommerce platform built on WordPress. Build any commerce solution you can imagine.","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
imazen/imageflow,https://github.com/imazen/imageflow,"High-performance image manipulation for web servers. Includes imageflow_server, imageflow_tool, and libimageflow","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
terryyin/lizard,https://github.com/terryyin/lizard,"A simple code complexity analyser without caring about the C/C++ header files or Java imports, supports most of the popular languages.","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
cool-team-official/cool-admin-vue,https://github.com/cool-team-official/cool-admin-vue,🔥 cool-admin一个很酷的后台权限管理框架，模块化、插件化、CRUD极速开发，永久开源免费，基于vue3、element-plus、pinia、vite、tailwindcss、i18n等构建,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
sullyo/webapp-starter,https://github.com/sullyo/webapp-starter,A monorepo template for building webapps - perfect for LLMs,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
cmackenzie1/torii-rs,https://github.com/cmackenzie1/torii-rs,Torii is a powerful authentication framework for Rust applications that gives you complete control over your users' data. ,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
reliverse/cli,https://github.com/reliverse/cli,"🏯 Reliverse is a website builder inside your terminal. You can start from scratch or use a template. You can set everything up automatically or configure everything exactly the way you like. You can have it all, with all the tools already prepared for you.","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
gruntwork-io/docs,https://github.com/gruntwork-io/docs,Gruntwork docs files plus a set of tools to auto-generate a docs website from package markdown files.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
MoutPessemier/enhancedMathJS,https://github.com/MoutPessemier/enhancedMathJS,This package contain some enhanced mathematical operations.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
agentuity/docs,https://github.com/agentuity/docs,This project contains the Agentuity documentation website.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc)"
